chembl_id	molregno	target_kinase	canonical_smiles	scaffold_smile	similarity_smiles	standard_value	standard_type	pchembl_value	compound_name
CHEMBL1230607	692957	Cyclin-dependent kinase 1/cyclin B1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	60.0	IC50	7.22	PHA-793887
CHEMBL1230607	692957	Cyclin-dependent kinase 2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	98.0	Kd	7.01	PHA-793887
CHEMBL1230607	692957	Cyclin-dependent kinase 2/cyclin A	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	8.0	IC50	8.1	PHA-793887
CHEMBL1230607	692957	Cyclin-dependent kinase 2/cyclin E1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	8.0	IC50	8.1	PHA-793887
CHEMBL1230607	692957	Cyclin-dependent kinase 3	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	8.0	Kd	8.1	PHA-793887
CHEMBL1230607	692957	Cyclin-dependent kinase 4	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Cyclin-dependent kinase 4/cyclin D1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	62.0	IC50	7.21	PHA-793887
CHEMBL1230607	692957	Cyclin-dependent kinase 5	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	135.0	Kd	6.87	PHA-793887
CHEMBL1230607	692957	Cyclin-dependent kinase 5/CDK5 activator 1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	5.0	IC50	8.3	PHA-793887
CHEMBL1230607	692957	Cyclin-dependent kinase 6	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Cyclin-dependent kinase 7	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	8.0	Kd	8.1	PHA-793887
CHEMBL1230607	692957	Cyclin-dependent kinase 7/ cyclin H	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	10.0	IC50	8.0	PHA-793887
CHEMBL1230607	692957	Cyclin-dependent kinase 9	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	218.0	Kd	6.66	PHA-793887
CHEMBL1230607	692957	Deoxycytidine kinase	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Dual specificity mitogen-activated protein kinase kinase 1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Dual specificity mitogen-activated protein kinase kinase 2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Dual specificity mitogen-activated protein kinase kinase 3	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Dual specificity mitogen-activated protein kinase kinase 5	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Dual specificity mitogen-activated protein kinase kinase 6	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Dual specificity protein kinase CLK2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	7.0	Kd	8.15	PHA-793887
CHEMBL1230607	692957	Dual specificity protein kinase TTK	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Dual specificity testis-specific protein kinase 1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Dual-specificity tyrosine-phosphorylation regulated kinase 1A	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Dual specificty protein kinase CLK1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	2184.0	Kd	5.66	PHA-793887
CHEMBL1230607	692957	Eukaryotic translation initiation factor 2-alpha kinase 1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Focal adhesion kinase 1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Glycogen synthase kinase-3 alpha	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	29.0	Kd	7.54	PHA-793887
CHEMBL1230607	692957	Glycogen synthase kinase-3 beta	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	12.0	Kd	7.92	PHA-793887
CHEMBL1230607	692957	Glycogen synthase kinase-3 beta	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	79.0	IC50	7.1	PHA-793887
CHEMBL1230607	692957	G-protein coupled receptor kinase 2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	G protein-coupled receptor kinase 6	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Inhibitor of nuclear factor kappa B kinase beta subunit	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	10000.0	IC50		PHA-793887
CHEMBL1230607	692957	Inhibitor of nuclear factor kappa B kinase epsilon subunit	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Interleukin-1 receptor-associated kinase 1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Interleukin-1 receptor-associated kinase 3	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Interleukin-1 receptor-associated kinase 4	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	LIM domain kinase 1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	LIM domain kinase 2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	MAP kinase-activated protein kinase 2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	10000.0	IC50		PHA-793887
CHEMBL1230607	692957	MAP kinase-activated protein kinase 2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	MAP kinase-activated protein kinase 5	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	MAP kinase ERK1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	2330.0	Kd	5.63	PHA-793887
CHEMBL1230607	692957	MAP kinase ERK2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	10000.0	IC50		PHA-793887
CHEMBL1230607	692957	MAP kinase ERK2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	MAP kinase p38 alpha	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	10000.0	IC50		PHA-793887
CHEMBL1230607	692957	MAP kinase p38 alpha	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	MAP kinase p38 beta	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	MAP/microtubule affinity-regulating kinase 2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	MAP/microtubule affinity-regulating kinase 4	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Maternal embryonic leucine zipper kinase	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mitogen-activated protein kinase 15	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	264.0	Kd	6.58	PHA-793887
CHEMBL1230607	692957	Mitogen-activated protein kinase 7	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mitogen-activated protein kinase kinase kinase 1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mitogen-activated protein kinase kinase kinase 11	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mitogen-activated protein kinase kinase kinase 2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mitogen-activated protein kinase kinase kinase 3	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mitogen-activated protein kinase kinase kinase 4	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mitogen-activated protein kinase kinase kinase 5	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mitogen-activated protein kinase kinase kinase 6	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mitogen-activated protein kinase kinase kinase kinase 1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mitogen-activated protein kinase kinase kinase kinase 2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mitogen-activated protein kinase kinase kinase kinase 3	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mitogen-activated protein kinase kinase kinase kinase 4	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mitogen-activated protein kinase kinase kinase kinase 5	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mitotic checkpoint serine/threonine-protein kinase BUB1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Mixed lineage kinase 7	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Myosin light chain kinase	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Myosin light chain kinase, smooth muscle	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Non-receptor tyrosine-protein kinase TNK1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	NUAK family SNF1-like kinase 2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	PAS domain-containing serine/threonine-protein kinase	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Phosphatidylinositol-5-phosphate 4-kinase type-2 gamma	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Phosphofructokinase platelet type	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Phosphorylase kinase gamma subunit 2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	1002.0	Kd	6.0	PHA-793887
CHEMBL1230607	692957	Protein kinase C alpha	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	10000.0	IC50		PHA-793887
CHEMBL1230607	692957	Protein kinase C alpha	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Protein kinase C beta	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Protein kinase C delta	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Protein kinase C iota	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Protein kinase C nu	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	65.0	Kd	7.19	PHA-793887
CHEMBL1230607	692957	Protein kinase C theta	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	2341.0	Kd	5.63	PHA-793887
CHEMBL1230607	692957	Protein kinase N1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Protein kinase N2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Protein tyrosine kinase 2 beta	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Pyridoxal kinase	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Pyruvate dehydrogenase kinase isoform 1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	10000.0	IC50		PHA-793887
CHEMBL1230607	692957	Receptor-interacting serine/threonine-protein kinase 3	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Rho-associated protein kinase 1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Rho-associated protein kinase 2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Ribosomal protein S6 kinase 1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Ribosomal protein S6 kinase alpha 1	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Ribosomal protein S6 kinase alpha 3	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Ribosomal protein S6 kinase alpha 4	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Ribosomal protein S6 kinase alpha 5	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Ribosomal protein S6 kinase alpha 6	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Serine/threonine-protein kinase 10	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Serine/threonine-protein kinase 16	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Serine/threonine-protein kinase 2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Serine/threonine-protein kinase AKT	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	10000.0	IC50		PHA-793887
CHEMBL1230607	692957	Serine/threonine-protein kinase AKT	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
CHEMBL1230607	692957	Serine/threonine-protein kinase AKT2	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	O=C(C1CCNCC1)N1Cc2cn[nH]c2C1	0.10714285714285714	30000.0	Kd		PHA-793887
